,name,rating,title,content,rev_wrote,reply,class instance
,kate wells,5 stars: Excellent,Really helpful project management tool,Really helpful project management tool. Best I've used.,1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a310>
,Neil James,5 stars: Excellent,So flexible!,"So flexible. Simple, yet powerful.",1 review,False,<reviewer.Reviewer object at 0x7f5d168fe590>
,lawrence neeld,4 stars: Great,Good for managing weekly tasks,"A very good application with lots of functionality, I like this software a lot!The site is often taxing on browser performance, especially when viewing larger page lists - this can eat into system resources.When posting updates it would be nice to have more formatting options (font size, colour, highlighting)Overall a good management tool, which does make working on projects easier.",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a250>
,Andrew S,5 stars: Excellent,I have been using Monday.com for a few…,"I have been using Monday.com for a few months now, and I have to say it is a brilliant system where I can keep everything in one place and communicate with everyone in my Office environment efficiently. Also the response from the Customer Service team has always been helpful and very quick, usually responding in an hour or so via email, and at the latest within one day.I still use paper diaries for my day-to-day, but writing notes/keeping information on a computer is much quicker and more modern. I probably will never move away from paper, but Monday.com fills a gap I didn't know was so important until I started using it.5/5, would (And have) recommend this to any other Business I deal with that requires this type of system.",1 review,False,<reviewer.Reviewer object at 0x7f5d168fe290>
,Beck0303,4 stars: Great,Great CRM,"We have been using Monday for about 6 months now and have found it to be an invaluable tool within our business.  From contact management to project management, we even use it for 'to do' lists.",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a450>
,Ben Hines,5 stars: Excellent,Thank you for creating such an amazing…,"Thank you for creating such an amazing platform. Our team efficiency has increase drastically since implementing Monday.com into our workflow, I only wish that we found this earlier!",1 review,False,<reviewer.Reviewer object at 0x7f5d168fe590>
,Taylor Marek,5 stars: Excellent,Love it!,"Been using Monday for the last 6 months at least, I don't know where my team and clients would be without it. Easy to use, integrates with what I need and keeps my team and clients on track. LOVE IT!",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a490>
,chad groen,5 stars: Excellent,I love the ease of sharing information…,I love the ease of sharing information among team members. Very straight forward and easy to jump in.,1 review,False,<reviewer.Reviewer object at 0x7f5d168fe290>
,dave parton,5 stars: Excellent,Just buy it and you’ll understand,Just buy it and you’ll understand. Premium subscription here. Zero buyers remorse.,1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a550>
,Richard,5 stars: Excellent,Monday.com has a very intuitive user…,Monday.com has a very intuitive user interface that makes organizing projects so much easier. It is a great tool for anyone who has multiple projects to look after. It is easily customizable. Love it!,1 review,False,<reviewer.Reviewer object at 0x7f5d1669bcd0>
,mark,5 stars: Excellent,Super helpful in managing projects and…,"Super helpful in managing projects and managing a team. It's a great way to organize, and I've just scratched the surface on their features. I would love to have a new name to refer to it though. Maybe ""Work OS"" instead of ""Monday""?",1 review,False,<reviewer.Reviewer object at 0x7f5d16b4fed0>
,Katy,5 stars: Excellent,A perfect way to manage multiple…,"A perfect way to manage multiple projects, tasks and even goals all in one platform. Neat, color coded, very well thought out. Thank you Monday for making my life easier.",1 review,False,<reviewer.Reviewer object at 0x7f5d1669b450>
,Anthony,5 stars: Excellent,This is a great tool not just for…,This is a great tool not just for business but for my personal task objectives and goals!,1 review,False,<reviewer.Reviewer object at 0x7f5d16b4ff50>
,Saskia,5 stars: Excellent,I was introduced to Monday by a team I…,"I was introduced to Monday by a team I work with. I’ve never before used anything that’s so easy and excellent for organisation, keeping on top of deadlines, and communicating with the team about who has which responsibility for when. Going forward, I’m not sure how things would work so well without it! Congratulations Monday, you’ve created something businesses shouldn’t be without!",3 reviews,False,<reviewer.Reviewer object at 0x7f5d1669bcd0>
,susan bates,5 stars: Excellent,We have been working in Monday.com for…,We have been working in Monday.com for a few months and so far all has been great.,1 review,False,<reviewer.Reviewer object at 0x7f5d16b4fe10>
,Bradley Taybron,5 stars: Excellent,Monday is very useful,Monday is very useful in my personal and work life. My partner and I  rely on Monday day in and day out to keep us on task.It has been a great asset to our company.,1 review,False,<reviewer.Reviewer object at 0x7f5d1669b450>
,Brandon Gregory @SeminaryDad,4 stars: Great,I love Monday.com,"I love Monday.com! I have used other management software and they often did not live up to what they promised or were so clunky that I couldn't use them, Monday.com is not that. It is so user friendly that I have shown co-workers how to use it well in less than 15 minutes. It is very easy to build custom boards and to communicate via software instead of impromptu hallway meetings.The downsides are that it is expensive. Half of my team is not able to use it due to budgeting (we have about 10 people). There is also not an option to sign up with a single user account, or perhaps a 2 person team. I would imagine that a family or small business could make great use of this!Having said that, it has been well worth the investment and I would recommend this to anyone who is looking for something to streamline their team's communication and projects!",1 review,False,<reviewer.Reviewer object at 0x7f5d16b4ffd0>
